,season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game
97,2016,18-FEB-17 12:00 AM,5968.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,72,False,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,84
98,2007,19-JAN-08 12:00 AM,10129.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,76,False,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,77
99,2009,23-JAN-10 12:00 AM,9765.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,False,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,74
100,2005,28-JAN-06 12:00 AM,5262.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,76,False,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,79
101,2006,30-DEC-06 12:00 AM,10241.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,78,False,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,85
102,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,62,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,47
103,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,58,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,55
104,1999,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,85,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,79
105,1997,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,59,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,57
106,1997,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,71,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,53
107,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,63
108,2000,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,70,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,67
109,2011,01-FEB-12 12:00 AM,7638.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,92,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,62
110,2002,01-MAR-03 12:00 AM,10517.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,54,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,51
111,2015,09-JAN-16 12:00 AM,5873.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,67,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,35
112,2014,10-JAN-15 12:00 AM,5614.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,66,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,56
113,2002,11-JAN-03 12:00 AM,6022.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,93,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,79
114,2003,11-JAN-04 12:00 AM,7517.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,84,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,69
115,2001,13-JAN-02 12:00 AM,5361.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,60,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,55
116,2004,16-FEB-05 12:00 AM,5813.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,76,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,66
117,2011,18-JAN-12 12:00 AM,3478.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,90,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,67
118,2015,23-FEB-16 12:00 AM,5523.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,67,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,55
119,2010,23-JAN-11 12:00 AM,4038.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,70,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,67
120,2012,23-JAN-13 12:00 AM,4183.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,66,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,56
121,2008,25-FEB-09 12:00 AM,6683.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,56,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,49
122,2013,26-JAN-14 12:00 AM,5889.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,66,True,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,60
123,2010,15-MAR-11 12:00 AM,1284.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,77,True,Hofstra University,Pride,283,36ca2008-cd2e-4549-8b3b-c745167e07f3,HOF,D1,70
124,2015,26-NOV-15 12:00 AM,2460.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,False,Providence College,Friars,556,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,PROV,D1,74
125,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,68,True,Radford University,Highlanders,563,f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,RAD,D1,47
126,2007,11-NOV-07 12:00 AM,5170.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,49,False,Samford University,Bulldogs,625,c13f96ba-c79c-452f-9f63-3b45fae4e543,SAM,D1,50
127,2006,17-FEB-07 12:00 AM,1141.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,True,Samford University,Bulldogs,625,c13f96ba-c79c-452f-9f63-3b45fae4e543,SAM,D1,65
128,2005,17-DEC-05 12:00 AM,6172.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,83,True,Campbell University,Fighting Camels,115,6e5dfe2c-28cc-411f-b846-af8436093ab2,CAMP,D1,71
129,2006,13-NOV-06 12:00 AM,1342.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,False,Lipscomb University,Bisons,28600,a2b8223d-40b3-4076-b5df-55655c2f8591,LIP,D1,67
130,2006,16-DEC-06 12:00 AM,5293.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,80,True,Lipscomb University,Bisons,28600,a2b8223d-40b3-4076-b5df-55655c2f8591,LIP,D1,73
131,2005,26-NOV-05 12:00 AM,2270.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,67,False,Marshall University,Thundering Herd,388,58d8baa3-7624-4b21-a47f-a23df2bf8859,MRSH,D1,70
132,2005,18-NOV-05 12:00 AM,6382.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,91,True,Marshall University,Thundering Herd,388,58d8baa3-7624-4b21-a47f-a23df2bf8859,MRSH,D1,81
133,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,51,False,University of Tulsa,Golden Hurricane,719,2959bd24-7007-41ae-a3a3-abdf26888cfc,TLSA,D1,55
134,1997,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,76,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,85
135,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,61,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,70
136,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,80,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,90
137,1997,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,66,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,80
138,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,62,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,75
139,1999,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,102
140,2000,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,57,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,87
141,2003,01-FEB-04 12:00 AM,5326.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,70,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,74
142,2009,03-FEB-10 12:00 AM,15773.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,71,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,84
143,2009,03-JAN-10 12:00 AM,4758.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,72
144,2011,03-MAR-12 12:00 AM,16271.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,71,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,99
145,2010,05-FEB-11 12:00 AM,14850.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,75
146,2006,06-JAN-07 12:00 AM,6361.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,62,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,75
147,2005,07-FEB-06 12:00 AM,5027.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,56,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,60
148,2006,07-FEB-07 12:00 AM,15502.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,74,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,79
149,2001,09-JAN-02 12:00 AM,5324.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,74,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,88
150,2007,09-JAN-08 12:00 AM,15627.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,59,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,77
151,2010,09-JAN-11 12:00 AM,4732.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,74
152,2002,15-JAN-03 12:00 AM,8084.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,56,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,93
153,2012,16-FEB-13 12:00 AM,6838.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,68,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,71
154,2008,17-FEB-09 12:00 AM,16697.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,84,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,89
155,2008,20-JAN-09 12:00 AM,6626.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,57,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,79
156,2011,21-FEB-12 12:00 AM,16447.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,92,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,93
157,2004,22-FEB-05 12:00 AM,10463.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,64,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,69
158,2005,22-JAN-06 12:00 AM,13830.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,58,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,77
159,2001,26-JAN-02 12:00 AM,7487.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,41,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,57
160,2012,29-DEC-12 12:00 AM,18458.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,70,False,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,87
161,1999,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,88,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,83
162,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,84,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,79
163,2000,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,61,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,52
164,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,70,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,63
165,2011,07-FEB-12 12:00 AM,5128.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,65,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,57
166,2007,13-FEB-08 12:00 AM,4102.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,60,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,56
167,2003,17-JAN-04 12:00 AM,11360.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,53,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,72
168,2004,22-DEC-04 12:00 AM,5861.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,63,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,61
169,2002,23-JAN-03 12:00 AM,6608.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,74,True,Creighton University,Bluejays,169,7d797407-623e-476d-b299-46de4275414d,CREI,D1,66
170,2011,13-MAR-12 12:00 AM,3012.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,86,False,Princeton University,Tigers,554,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,D1,95
171,2007,05-DEC-07 12:00 AM,4738.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,53,True,Princeton University,Tigers,554,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,D1,32
172,2002,27-NOV-02 12:00 AM,11176.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,59,False,University of Dayton,Flyers,175,632616c5-2dbb-4017-a449-c9dfc303f026,DAY,D1,64
173,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,74,False,University of Kansas,Jayhawks,328,fae4855b-1b64-4b40-a632-9ed345e1e952,KU,D1,95
174,2016,25-NOV-16 12:00 AM,1200.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,79,False,University of Toledo,Rockets,709,34dd83ac-64f2-4b73-8577-899b2a46f5cc,TOL,D1,83
175,2008,06-DEC-08 12:00 AM,5297.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,73,True,Ball State University,Cardinals,47,315c4deb-3c9d-413d-a369-7168f2545d21,BALL,D1,63
176,2007,24-NOV-07 12:00 AM,3047.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,51,True,Ball State University,Cardinals,47,315c4deb-3c9d-413d-a369-7168f2545d21,BALL,D1,50
177,2007,11-DEC-07 12:00 AM,3123.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,67,False,Valparaiso University,Crusaders,735,df3da9d7-2d2b-44e2-99e2-08c4945a203b,VALP,D1,75
178,1999,,0.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,71,True,Valparaiso University,Crusaders,735,df3da9d7-2d2b-44e2-99e2-08c4945a203b,VALP,D1,66
179,2006,05-DEC-06 12:00 AM,4450.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,True,Valparaiso University,Crusaders,735,df3da9d7-2d2b-44e2-99e2-08c4945a203b,VALP,D1,64
180,2013,20-NOV-13 12:00 AM,4018.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,100,True,Valparaiso University,Crusaders,735,df3da9d7-2d2b-44e2-99e2-08c4945a203b,VALP,D1,92
181,1996,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,66,True,Vanderbilt University,Commodores,736,72971b77-1d35-40b3-bb63-4c5b29f3d22b,VAN,D1,61
182,2015,22-DEC-15 12:00 AM,4746.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,91,True,Alabama A&M University,Bulldogs,6,949c3398-85e4-4c63-ba71-9a82e06ddea4,AAMU,D1,70
183,2012,26-NOV-12 12:00 AM,3510.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,72,True,Alabama A&M University,Bulldogs,6,949c3398-85e4-4c63-ba71-9a82e06ddea4,AAMU,D1,46
184,2010,21-MAR-11 12:00 AM,5913.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,False,Boise State University,Broncos,66,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,D1,75
185,2016,03-DEC-16 12:00 AM,3773.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,72,True,Boise State University,Broncos,66,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,D1,67
186,1998,,,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,55,False,Saint Louis University,Billikens,609,1e42cce3-236b-4f3e-9650-2c45e6332e1e,SLU,D1,85
187,2015,27-NOV-15 12:00 AM,2873.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,69,True,Santa Clara University,Broncos,631,28023973-1d9d-4d01-b939-dc8f9b44fb1c,SCU,D1,57
188,2010,05-DEC-10 12:00 AM,1148.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,56,False,U.S. Air Force Academy,Falcons,721,aa7af640-5762-4686-9181-39f7b8a8186e,AFA,D1,57
189,2016,14-NOV-16 12:00 AM,3669.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,82,True,Alcorn State University,Braves,17,1bddc811-44cf-4e53-b4ab-11c8dc82c9de,ALCN,D1,59
190,2014,28-DEC-14 12:00 AM,4329.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,85,True,Coppin State University,Eagles,165,5f9a90a2-3926-404e-8c8a-d9f22ad6907d,COPP,D1,80
191,2009,28-NOV-09 12:00 AM,2319.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,58,False,Miami University (Ohio),RedHawks,414,1165ca31-f181-4206-b727-c4e897e4b5cd,M-OH,D1,82
192,2001,03-DEC-01 12:00 AM,6280.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,67,True,Miami University (Ohio),RedHawks,414,1165ca31-f181-4206-b727-c4e897e4b5cd,M-OH,D1,63
193,2012,05-DEC-12 12:00 AM,3481.0,University of Evansville,Aces,219,d8217105-e9c2-4267-9538-3aaeea1ae167,d8217105-e9c2-4267-9538-3aaeea1ae167,D1,94,True,Miami University (Ohio),RedHawks,414,1165ca31-f181-4206-b727-c4e897e4b5cd,M-OH,D1,68
